content|author
Dũng cảm: Đó là trách nhiệm được ý thức đến cùng.|Paplenko
Những người vĩ đại thật sự bao giờ cũng giản dị: cách cư xử của họ tự nhiên và thoải mái.|F. Clinghe
Mục đích của cuộc sống này không phải là đi tìm một người bạn đời hoàn hảo, toàn diện hoàn mỹ. Không chỉ đơn giản là để duy trì nòi giống. Cũng không phải để đạt được danh vọng hay tiền tài... Mục đích của cuộc sống này là để tìm thấy trong chính con người bạn một nơi mà bạn cảm thấy luôn yên bình và lạc quan cho dù ngoài kia cuộc đời có quăng bất cứ thứ gì cản lối bạn đi chăng nữa|Amanda Ford
Hãy cẩn thận khi đọc sách về sức khỏe. Bạn có thể bỏ mạng vì một lỗi in ấn.|Mark Twain
Hạnh phúc không có gì hơn là có một sức khỏe tốt và một trí nhớ kém.|Albert Schweitzer
Sức khỏe tốt và trí tuệ minh mẫn là hai điều hạnh phúc nhất của cuộc đời.|Publilius Syrus
Bỏ hút thuốc là điều dễ làm nhất trên thế giới. Tôi biết thế vì tôi đã làm điều đó hàng nghìn lần rồi.|Mark Twain
Chỉ khi người giàu ốm họ mới thực hiểu sự bất lực của giàu sang.|Benjamin Franklin
Người ta không coi trọng sức khỏe cho tới khi đau yếu.|Thomas Fuller
Người có sức khỏe, có hy vọng; và người có hy vọng, có tất cả mọi thứ.|Thomas Carlyle
Chính sức khỏe mới là sự giàu có thực sự, không phải vàng và bạc.|Mahatma Gandhi
Tài sản đầu tiên là sức khỏe.|Ralph Waldo Emerson
Cơ thể yếu đuối khiến tinh thần trở nên yếu ớt.|Jean Jacques Rousseau
Phòng bệnh hơn chữa bệnh.|Publilius Syrus
Nếu chúng ta phá sức khỏe để có được kiến thức, chúng ta đã vất vả vì một thứ rồi sẽ vô dụng trong tay ta.|Khuyết danh
Để có sức khỏe tốt: hãy ăn nhẹ, thở sâu, sống có chừng mực, nuôi dưỡng niềm vui và gìn giữ những mối quan tâm trong cuộc sống.|William Londen
Chỉ vì bạn không ốm không có nghĩa là bạn khỏe mạnh.|Khuyết danh
Bạn không thể hàn gắn thế giới nếu không tự hàn gắn được cho chính mình.|Katrina Mayer
Để hưởng thụ vầng hào quang của sức khỏe tốt, bạn phải luyện tập.|Gene Tunney
Sức khỏe không phải là thứ chúng ta có thể mua. Tuy nhiên, nó có thể là một tài khoản tiết kiệm cực kỳ giá trị.|Anne Wilson Schaef
Chăm sóc sức khỏe ngày hôm nay cho tôi hy vọng tươi sáng hơn vào ngày mai.|Anne Wilson Schaef
Chúng ta bảo tình yêu là sự sống; nhưng tình yêu không có hy vọng và niềm tin là cái chết đau đớn.|Elbert Hubbard
Sinh vật nào sống cũng tốt hơn là chết, con người và nai sừng và cây thông, và người hiểu đúng điều này sẽ thà giữ gìn sự sống hơn là phá hủy nó.|Henry David Thoreau
Chết chẳng là gì. Không sống mới đáng sợ.|Victor Hugo
Không ai muốn chết. Thậm chí cả những người muốn tới thiên đường cũng không muốn phải chết để lên được đó. Và cái chết là điểm đến của tất cả chúng ta, không ai có thể trốn thoát. Và nên như vậy, bởi Cái chết có lẽ là phát minh tốt nhất của Sự sống. Nó là tác nhân thay đổi của cuộc sống. Nó xóa cái cũ để mở đường cho cái mới. Ngay bây giờ là bạn, nhưng một ngày không xa hôm nay, bạn dần dần sẽ trở nên già và bị xóa đi. Tôi xin lỗi nếu điều đó nghe có vẻ cường điệu, nhưng đó hoàn toàn là sự thật.|Steve Jobs
Nếu bạn đau khổ, cảm ơn trời! Đó là dấu hiệu chắc chắn cho thấy bạn đang sống.|Elbert Hubbard
Ý nghĩa tối thượng mà tất các các câu chuyện gợi tới có hai mặt: sự tiếp diễn của cuộc sống và sự không thể cưỡng lại của cái chết.|Italo Calvino
Chỉ những người không sợ chết là đáng sống.|Douglas MacArthur
Có con thực sự thay đổi cách nhìn của bạn về những vấn đề này. Chúng ta sinh ra, chúng ta sống trong nháy mắt, và chúng ta chết. Mọi việc đã diễn ra như vậy từ rất lâu rồi. Công nghệ không thay đổi điều đó nhiều - nếu không phải là hoàn toàn không thay đổi.|Steve Jobs
Cuộc đời chỉ có một ý nghĩa: đó chính là sống.|Erich Fromm
Thượng đế cho chúng ta món quà cuộc sống; chính chúng ta phải cho mình món quà là sống nó.|Voltaire
Thà làm ăn mày sống còn hơn làm hoàng đế chết.|La Fontaine
Ai cũng có quyền mạo hiểm sinh mạng của mình để giữ gìn nó. Đã bao giờ có ai nói rằng người nhảy ra ngoài cửa sổ để trốn hỏa hoạn mắc tội tự tử chưa?|Jean Jacques Rousseau
Phải chết cay đắng tới sầu thảm, nhưng nghĩ tới việc phải chết mà chưa kịp sống thì không thể chịu nổi.|Erich Fromm
Cái chết chẳng qua cũng là một sự đùa cợt sau cùng của sự sống.|Trịnh Công Sơn
Chết là sự tan biến của thể xác. Nhưng sống không chỉ là sự tồn tại của thân xác. Nhiều người còn sống mà tưởng chừng như đã chết. Nhiều người chết mà vẫn còn sống trong trí nhớ mọi người.|Trịnh Công Sơn
Cần phải lựa chọn một cách nghiêm ngặt xem nên học gì và không nên học gì.|L. Tônxtôi
Ai than thở không bao giờ có thời gian, người ấy làm được ít việc nhất.|G. Lichtenberg
Ai thẳng thắn với bản thân và với những người khác thì bao giờ cũng là những người có phẩm chất hết sức quý báu của những tài năng cực kỳ vĩ đại.|W. Goethe
Ấp ủ những ước vọng và giấc mơ, vì chúng là con đẻ của tâm hồn - là kế hoạch của những thành công có tính quyết định.|Napoleon Hill
Ba cái nền tảng của học vấn là: nhận xét nhiều, từng trải nhiều và học tập nhiều.|Catherall
Bậc thang không bao giờ dành để nghỉ ngơi mà là để giữ cho bước chân của một người đủ dài để anh ta có thể đạt đến nơi khác cao hơn.|Thomas Henry Huxley
Bạn có được sức mạnh, lòng can đảm và sự tự tin từ bất kỳ trải nghiệm nào khiến bạn chựng lại và sợ hãi. Bạn có thể tự nhủ rằng: Tôi đã vượt qua. Giờ đây, tôi sẵn sàng đón nhận những điều kế tiếp.|Eleanor Roosevelt
Bạn hãy làm việc đi! Nếu đang đêm tỉnh giấc và chợt nghĩ ra có việc cần phải làm mà ta chưa làm được thì bạn hãy vùng dậy mà làm.|Đê-xtôi-epxki
Bạn không thể hiểu mình qua những điều mà người khác mong muốn ở bạn, mà chỉ có thể bằng cách tự hỏi bạn trông đợi gì ở bản thân mình, bằng cách tự khám phá theo khả năng của bạn.|Jane Roberts
Bạn sẽ tìm thấy giá trị đích thực của cuộc sống khi sống hết mình và biết tận hưởng những niềm vui|Khuyết danh
Bí quyết của sự thành công - nếu có - đó là khả năng tự đặt mình vào địa vị người khác và xem xét sự vật vừa theo quan điểm của họ vừa theo quan điểm của mình.|Henry Ford
Bí quyết lớn nhất của thành công là thành thật. Không thành thật, không có phương pháp nào đắc dụng với bạn hết.|E. Wheeler
Biết lo toan chu đáo công việc nhỏ mọn với tầm mắt xa rộng, đó là bí quyết để mưu đồ đại sự.|Lã Đông Lai
Cần lạc quan khi khởi đầu công việc và đầy hoài nghi khi kết thúc công việc.|Giecxen
Chỉ có những người nhẫn nại làm những việc dễ mới biết nghệ thuật làm dễ dàng những việc khó.|Silơ
Chỉ có những khát vọng và những khát vọng lớn lao mới có thể nâng tâm hồn lên tầm vĩ đại.|Điđơrô
Chỉ có những người bỏ lỡ cơ hội chứ không có những người không có cơ hội.|La Beaumelle
Chỉ có thành công duy nhất - đó là có khả năng sống cuộc sống của mình theo cách mình muốn.|Khuyết danh
Chúng ta thường là kẻ thù tồi tệ nhất của chính mình khi chúng ta điên rồ tự tạo ra những chướng ngại trên bước đường dẫn đến sự thành công và hạnh phúc của mình.|Louis Binstock
Có hai điều mà tôi học được: Sự mạnh mẽ và tràn trề sinh lực của bạn là do chính bạn tạo ra. Và nỗ lực để đặt bước chân đầu tiên là phần khó khăn nhất.|Robyn Davidson
Cùng một chiếc cầu thang nhưng có số phận khác nhau. Chúng phụ thuộc vào điểm: chúng ta leo lên bằng khoái cảm hay bằng nghĩa vụ.|M. Côvanxki
Cuộc sống như một cuốn sách. Kẻ điên rồ giở qua nhanh chóng. Người khôn ngoan vừa đọc vừa suy nghĩ vì biết rằng mình chỉ được đọc có một lần.|Jean Paul
Điều khôn ngoan nhất là phải luôn ghi nhớ rằng không thành công hay thất bại nào là cuối cùng.|Khuyết danh
Đừng để ai phiền trách bạn. Trong một việc nếu bạn không thành công thì hãy cho là lỗi tại bạn. Đừng đổ lỗi cho ai.|Earvid Johnso
Đừng đánh mất gì của quá khứ, vì với quá khứ người ta xây dựng tương lai.|Anatole France
Điều vĩ đại nào được thực hiện mà không có những con người vĩ đại. Và họ chỉ vĩ đại nếu họ quyết tâm trở thành người vĩ đại.|Charles De Gaulie
Bạn không thể tạo danh tiếng trên những điều bạn sẽ làm. Thật đơn giản, hãy tưởng tượng, tường thuật rồi bước ra ngoài đi vào thế giới và thực hiện điều đó.|Henry Ford
Một người lạc quan thức đến nửa đêm để đón giao thừa. Người bi quan thức để chắc chắn rằng năm cũ đã qua.|Bill Vaughn
Chúng ta sẽ mở cuốn sách với các trang trắng tinh. Chính chúng ta sẽ viết lên đó. Quyển sách có tên là Cơ Hội và chương đầu tiên là Ngày Đầu Năm.|Edith Lovejoy Pierce
Dẫu mùa đông dài bao lâu, mùa xuân chắc chắn tiếp nối.|Thành ngữ
Anh hãy chọn lấy một mục đích, nó có thể là mục đích duy nhất của đời anh.|Banis Diderot
Sự thành công cho ta thấy một mặt của cuộc đời. Thất bại cho ta thấy nốt mặt kia của nó|T. Catôn
Hãy ở vị trí mà bạn có thể chịu đựng được. Đừng trèo lên chỗ mà bạn chỉ có ra khỏi đó bằng cách ngã. Đừng bao giờ bắt đầu bằng bài hát bằng giọng mà sau đó không thể cất cao lên được nữa.|A. Balabanôp
Dù có điều gì xảy ra thì kiên trì và ý chí sẽ giúp chúng ta vượt qua tất cả.|P. Vietghilơ
Đường đi khó không phải vì ngăn sông cách núi . Mà khó vì lòng người ngại núi e sông.|Nguyễn Bá Học
Con đường hay nhất để thoát khỏi gian khó là đi xuyên qua nó.|Khuyết danh
Bí quyết thành công trên đời là làm một việc thật chu đáo và những việc khác chỉ vừa đủ thôi.|Khuyết danh
Để thành công trên đường đời, 2 yếu tố cần thiết bạn phải học đó là phải biết phớt lờ cái gì và đặt niềm tin nơi đâu.|Clément
Làm việc đừng quá trông đợi vào kết quả, nhưng hãy mong cho mình làm được hết sức mình.|Anita Hill
Danh vọng chỉ là hơi thở của con người, và nó thường độc hại|Jean Jacques Rousseau
Ý chí là sức mạnh để bắt đầu công việc một cách đúng lúc.|Khuyết danh
Để thành công trong cuộc đời, hai yếu tố bạn cần thiết bạn phải học là bỏ cái gì và đặt niềm tin ở nơi đâu.|S. L. Clemant
Đơn giản là điều khó nhất trong cuộc đời. Đó chính là tiếng nói cuối cùng của kinh nghiệm và tài hoa.|G. Sand
Chúng ta đừng phí cuộc đời trong việc đi tìm phương tiện. Kế hoạch ít mà hành động nhiều thì tốt hơn.|William Channing
Chúng ta có bốn mươi triệu lý do về sự thất bại nhưng không có một lời bào chữa nào.|C. Xanbot
Đừng hoãn lại một việc gì về sau, bởi vì về sau bạn cũng không gặp dễ dàng hơn.|Jean Paul
Bí quyết thành công của tôi là tự chọn những công việc mà mình yêu thích và dám xả thân vì nó. Công việc đó sẽ giúp bạn vươn tới những đẳng cấp thế giới để thành đạt trong cuộc đời.|Bill Gates
Cảnh khổ, sự thất bại là một nấc thang cho bậc anh tài, một kho tàng cho người thông minh và là một vực thẳm cho kẻ yếu hèn.|H. Baizac
Không có bí mật nào tạo nên thành công. Đó chỉ là kết quả của sự chuẩn bị, làm việc hết sức mình và rút ra kinh nghiệm từ sự thất bại.|Colin Powell
Bạn có thể thất vọng nếu thất bại, nhưng bạn sẽ sụp đổ đến tận cùng nếu từ bỏ ước mơ.|Miguel de Unamuno
Một trong những thảm kịch lớn nhất của nhân loại là: họ thất bại và hoang phí cuộc đời mình trong sầu khổ, sau khi vui hưởng thành công, và không còn ý chí để có thể đứng lên một lần nữa.|Frederick Van Rensselaer Dey
Không tự tin là nguyên nhân gây ra tất cả thất bại.|Bouvi
Điều kiện quan trọng nhất để thành công là yêu công việc của mình, như vậy tuy làm hàng giờ mà vẫn có cảm tưởng mình chỉ giải trí.|David M. Goodrich
Với phân tích cuối cùng, tình yêu là cuộc sống. Tình yêu không bao giờ thất bại và cuộc sống không bao giờ thất bại chừng nào còn có tình yêu.|Henry Drummond
Thành công không phải là cuối cùng, thất bại không phải là chết người: lòng can đảm đi tiếp mới quan trọng.|Winston Churchill
Chúng ta không thể đảm bảo thành công, nhưng chúng ta có thể xứng đáng với thành công.|John Adams
Tôi nghĩ nếu bạn làm điều gì đó và thu được kết quả tốt đẹp, bạn nên đi tiếp để làm những điều tuyệt vời khác, đừng dừng chân lại quá lâu. Hãy tìm xem nên làm gì tiếp.|Steve Jobs
Tôi chưa thất bại. Tôi chỉ là đã tìm ra 10,000 cách không hoạt động.|Thomas Edison
Để thành công trong cuộc sống, bạn cần hai thứ: sự ngu dốt và lòng tự tin.|Mark Twain
Chìa khóa thành công là tập trung lý trí của chúng ta vào những điều chúng ta muốn chứ không phải những điều chúng ta sợ.|Brian Tracy
Những người thành công luôn luôn tìm kiếm cơ hội để giúp đỡ người khác. Những người không thành công luôn luôn hỏi, "Tôi được lợi gì?"|Brian Tracy
Để thành công, thái độ cũng quan trọng ngang bằng khả năng.|Walter Scott
Tôi được ban cho sự nhận thức về định mệnh của chính mình. Tôi chưa bao giờ tự hạ thấp bản thân. Tôi chưa bao giờ đánh giá mình theo tiêu chuẩn của người khác. Tôi luôn trông đợi nhiều ở chính mình, và nếu tôi thất bại, tôi thất bại chính mình.|Sophia Loren
Để thành công trong thế giới này, chỉ ngu xuẩn là không đủ, anh cũng phải biết xử thế.|Voltaire
Con đường dẫn đến thành công luôn luôn đang được xây dựng.|Khuyết danh
Để thành công, hãy chớp lấy cơ hội cũng nhanh như khi vội vã kết luận.|Benjamin Franklin
Sự thành công thường đến với những ai không quá bận rộn đi tìm nó.|Henry David Thoreau
Con người sinh ra để thành công, không phải để thất bại.|Henry David Thoreau
Người ta hiếm khi thành công nếu không làm điều mình thấy vui thích.|Dale Carnegie
Tôi tìm thấy lạc thú lớn nhất, và cũng như phần thưởng, nằm trong công việc vượt qua điều mà thế giới gọi là thành công.|Thomas Edison
Đừng phấn đấu để thành công mà hãy phấn đấu để mình có ích.|Albert Einstein
Nên coi mọi thứ càng đơn giản càng tốt, nhưng đừng đơn giản hơn nữa.|Albert Einstein
Những ước mơ lớn có thể tạo ra nỗi sợ hãi bị thất bại. Không có ước mơ đảm bảo thất bại xảy ra.|K Calbp
Nếu muốn đi đến thành công, bạn đừng sợ thất bại và đừng tuyệt vọng khi gặp phải điều đó. Quan trọng là sau mỗi lần thất bại, bạn biết cách đứng lên và rẽ qua một con đường khác để đi đến thành công.|Bernard Edmonds
Cái ác trên thế gian hầu như thường đến từ sự ngu muội, và ý tốt cũng có thể gây hại nhiều như ác ý nếu nó thiếu đi sự thấu hiểu.|Albert Camus
Đôi khi ngọn lửa của ta phụt tắt và được một người khác châm ngòi lại. Mỗi chúng ta có lý do để cảm tạ những người bạn đã đốt lại ngọn lửa dùm ta.|Albert Schweitzer
Lương thiện là đồng tiền duy nhất có thể đi khắp thế giới.|Ngạn ngữ Pháp
Con người ai cũng mơ, nhưng mức độ khác nhau. Những người mơ vào ban đêm trong nơi thầm kín bụi bặm của tâm tưởng thức dậy vào ban ngày và thấy tất cả chỉ là hư ảo, nhưng những người mơ vào ban ngày rất nguy hiểm, vì họ có thể hành động từ trong giấc mơ với cặp mắt rộng mở, để biến nó thành hiện thực.|Thomas Edward Lawrence
Cuộc sống làm bạn buồn chán ư? Hãy lao vào công việc bạn tin tưởng bằng tất cả trái tim, sống vì nó, chết vì nó, và bạn sẽ tìm thấy thứ hạnh phúc tưởng chừng như không bao giờ đạt được.|Dale Carnegie
Thành công là đạt được thứ bạn muốn. Hạnh phúc là muốn thứ bạn đạt được.|Dale Carnegie
Không có giá trị nào trong cuộc sống trừ những gì bạn chọn đặt lên nó, và không có hạnh phúc ở bất cứ đâu trừ điều bạn mang đến cho bản thân mình.|Henry David Thoreau
Hạnh phúc lớn nhất ở đời là có thể tin chắc rằng ta được yêu thương - yêu vì chính bản thân ta, hay đúng hơn, yêu bất kể bản thân ta.|Victor Hugo
Hạnh phúc trong hôn nhân hoàn toàn là vấn đề may rủi.|Jane Austen
Một nửa thế giới không thể hiểu hạnh phúc của người khác.|Jane Austen
Hạnh phúc là khi điều bạn nghĩ, điều bạn nói và điều bạn làm hài hòa với nhau.|Mahatma Gandhi
Không ai hạnh phúc nếu không nghĩ mình hạnh phúc.|Publilius Syrus
Không phải mức độ giàu có tạo nên hạnh phúc mà đó là sự gần gũi của trái tim với trái tim và cách chúng ta nhìn thế giới. Cả hai thái độ này đều nằm trong tầm tay ta... một người hạnh phúc chừng nào anh ta còn chọn để mình hạnh phúc, và không ai ngăn cản anh ta được.|Aleksandr Solzhenitsyn
Hạnh phúc không có nghĩa là mọi việc đều hoàn hảo. Nó có nghĩa là bạn đã quyết định nhìn xa hơn những khiếm khuyết.|Khuyết danh
Thực sự thì tôi cho rằng không gì thực hơn hạnh phúc và không gì hạnh phúc và ngọt ngào hơn sự thật.|Gottfried Wilhelm Leibniz
Thôi thúc muốn có những chuyến đi là một trong những dấu hiệu đầy hi vọng của sự sống.|Agnes Repplier
Tất cả cuộc sống đều là thử nghiệm. Bạn càng thử nghiệm nhiều càng tốt.|Ralph Waldo Emerson
Người không chinh phục nỗi sợ hãi hàng ngày vẫn chưa học được bí mật của cuộc sống.|Ralph Waldo Emerson
Quan trọng không phải là sống lâu như thế nào, mà là sống sâu như thế nào.|Ralph Waldo Emerson
Một cuộc sống trong nhung lụa làm cả những tâm hồn mạnh mẽ nhất cũng trở nên phù phiếm.|Edward Bulwer Lytton
Chỉ có một khát khao, khát khao hạnh phúc.|Denis Diderot
Hạnh phúc: tài khoản ngân hàng tốt, người đầu bếp tốt và khả năng tiêu hóa tốt.|Jean Jacques Rousseau
Cứ mỗi ngày tôi lại càng tin rằng sự lãng phí cuộc đời nằm trong những tình cảm chúng ta không cho đi, sức mạnh chúng ta không sử dụng, sự thận trọng ích kỷ không dám mạo hiểm điều gì và lẩn tránh nỗi đau, cũng đồng thời để lỡ hạnh phúc.|Khuyết danh
Hạnh phúc không phải đích đến; nó là phụ phẩm.|Eleanor Roosevelt
Vì bạn nhận được nhiều niềm vui hơn khi đem niềm vui cho người khác, bạn nên suy nghĩ nhiều về niềm hạnh phúc bạn có thể cho.|Eleanor Roosevelt
Tôi mong ước tình bạn có chân, cũng như có mắt và có tài hùng biện. Nó phải tự đứng được trên mặt đất trước khi bước tới cung trăng.|Ralph Wando Emerson
Những người thật sự yêu nhau không viết ra niềm hạnh phúc của mình.|Anatole France
Điều chúng ta gọi là hạnh phúc là điều chúng ta không biết.|Anatole France
Đôi lúc cũng cần thiết dừng chân trong cuộc hành trình theo đuổi hạnh phúc, và chỉ đơn giản là cảm thấy hạnh phúc.|Guillaume Apollinaire
Hạnh phúc là người thầy hà khắc, đặc biệt là hạnh phúc của người khác.|Aldous Huxley
Chỉ có một thứ hạnh phúc trên đời, yêu và được yêu.|George Sand
Cuộc sống đồng điệu giữa những người yêu nhau là hạnh phúc lý tưởng.|George Sand
Hạnh phúc của một người là kết quả nỗ lực của chính anh ta, một khi anh ta đã biết nguyên liệu cần thiết của hạnh phúc chỉ là một ít can đảm, sự tự chối bỏ ở mức độ nhất định, tình yêu công việc, và trên hết, một lương tâm trong sạch.|George Sand
Chính là một dạng màu mè học đòi về tinh thần khiến người ta nghĩ rằng mình có thể thiếu tiền mà hạnh phúc.|Albert Camus
Hạnh phúc và sự phi lý là hai đứa con của cùng một mẹ đất. Chúng không thể tách rời.|Albert Camus
Sự tồn tại là cuộc mặc cả lạ lùng. Đời nợ chúng ta thì ít mà chúng ta thì nợ đời tất cả. Hạnh phúc thực sự duy nhất đến từ việc cống hiến hết bản thân vì một mục tiêu nào đó.|William Cowper
Đạo đức không gì hơn là lòng tôn kính cuộc sống.|Albert Schweitzer
Bằng việc kính trọng cuộc sống, chúng ta trở nên mộ đạo một cách cơ bản, sâu sắc và sống động.|Albert Schweitzer
Khi một người không cho rằng sự tồn tại của mình là hiển nhiên mà thấy nó là điều bí ẩn vô cùng, tư tưởng bắt đầu.|Albert Schweitzer
Nếu một người đánh mất niềm tôn kính vào bất cứ phần nào của cuộc sống, anh ta sẽ đánh mất niềm tôn kính với toàn bộ cuộc sống.|Albert Schweitzer
Như sóng không thể chỉ tồn tại đơn độc mà luôn là một phần của mặt biển nhấp nhô, tôi không bao giờ được bó hẹp cuộc đời tôi trong phạm vi của riêng mình mà luôn phải sống với những trải nghiệm đang diễn ra xung quanh.|Albert Schweitzer
Tôi sẽ cho anh định nghĩa về đạo đức: Luôn tốt khi duy trì và nuôi dưỡng cuộc sống, luôn xấu khi gây thương tổn và phá hủy cuộc sống.|Albert Schweitzer
Bi kịch cuộc đời là những gì chết đi bên trong một người khi anh ta còn sống.|Albert Schweitzer
Nếu tất cả bạn bè tôi định nhảy xuống cầu, tôi sẽ không nhảy theo họ; tôi sẽ ở chân cầu để đỡ họ.|Khuyết danh
Tình yêu chiến thắng tất cả, song con người không thể chỉ sống bằng tình yêu.|Lêbông
Cuộc sống của người ta thay đổi. Để giữ tất cả bạn cũ của mình cũng giống như giữ lại tất cả quần áo cũ – chẳng mấy chốc tủ quần áo sẽ chật cứng và mọi thứ sẽ bị nhàu nát đến nỗi bạn khó tìm thấy đồ để mặc. Hãy giúp đỡ những người bạn này khi họ cần ta, quý những khoảnh khắc hạnh phúc khi mình và bạn có ý nghĩa rất nhiều với nhau, nhưng cố gắng đừng cảm thấy mình có lỗi nếu bây giờ những người bạn mới có ý nghĩa nhiều hơn đối với mình.|Khuyết danh
Cuộc sống một phần là những gì chúng ta làm nên, và một phần được làm nên bởi những người bạn ta chọn làm bạn.|Jehyi Hsieh
Thành công không phải là chìa khóa mở cánh cửa hạnh phúc. Hạnh phúc là chìa khóa dẫn tới cánh cửa thành công. Nếu bạn yêu điều bạn đang làm, bạn sẽ thành công.|Albert Schweitzer
Nhưng hạnh phúc còn là gì ngoài sự hài hòa giản đơn giữa một người và cuộc sống của anh ta?|Albert Camus
Bạn được tha thứ cho hạnh phúc và thành công của mình chỉ khi bạn sẵn sàng hào phóng chia sẻ chúng.|Albert Camus
Chinh phục bất cứ một sự khó khăn nào luôn đem lại cho người ta một niềm vui sướng thầm lặng, bởi điều đó cũng có nghĩa là đẩy lùi một đường ranh giới và tăng thêm tự do của bản thân.|Henri Frederic Amiel
Bạn sẽ không bao giờ hạnh phúc nếu bạn tiếp tục tìm kiếm thành phần của hạnh phúc. Bạn sẽ không bao giờ sống nếu bạn vẫn tìm kiếm ý nghĩa của cuộc đời.|Albert Camus
Cơ bản là có hai loại người. Người làm nên chuyện và người tuyên bố mình làm nên chuyện. Nhóm đầu tiên ít đông hơn.|Mark Twain
Hãy kiên quyết đừng để mình trở nên nghèo túng: hãy sử dụng ít hơn bạn có. Sự nghèo túng là kẻ thù lớn đối với hạnh phúc của con người; nó phá hủy tự do, và nó khiến một vài đức hạnh trở thành không thực tế, và số còn lại cực kỳ khó khăn.|Samuel Johnson
Chỉ có quốc gia thu hút những cái đầu vĩ đại hoặc coi trọng giáo dục mới có thể trở nên giàu có.|Enrics
Người ta thường nói gộp chung khoa học và kiến thức. Đây là một ý kiến sai lệch. Khoa học không chỉ là kiến thức mà còn là ý thức, cũng chính là bản lĩnh vận dụng kiến thức.|Kleiloyev
Học vấn do người siêng năng đạt được, tài sản do người tinh tế sở hữu, quyền lợi do người dũng cảm nắm giữ, thiên đường do người lương thiện xây dựng.|Franklin
Chúng ta không thể dạy bảo cho ai bất cứ điều gì, chúng ta chỉ có thể giúp họ phát hiện ra những gì còn tiềm ẩn trong họ.|Galileo
Trường học có thể hô biến những người thắng và người bại, nhưng cuộc sống thì không.|Bill Gates
Nhiệm vụ của một trường đại học tiến bộ không phải là cung cấp những câu trả lời thích hợp, mà chính phải là đặt ra các câu hỏi thích hợp.|Cynthia Ozick
Nhà trường chỉ cho chúng ta chiếc chìa khóa tri thức, học trong cuộc sống là công việc cả đời.|Bill Gates
Giáo dục là vũ khí mạnh nhất mà người ta có thể sử dụng để thay đổi cả thế giới.|Nelson Mandela
Pháp luật không sinh ra những nhân vật vĩ đại, chỉ có tự do mới có thể tạo nên vĩ nhân và anh hùng.|Cicero
Thế gian có những việc, hứng thú khi theo đuổi luôn vui hơn khi hưởng thụ.|Shakespeare
Người nào yêu thực sự người đó không ghen. Thực chất của tình yêu là lòng tự tin. Tước bỏ lòng tin trong tình yêu tức là tước bỏ nền tảng tạo nên sức mạnh và độ bền vững của tình yêu…tước bỏ tính chất cao đẹp của tình yêu.|A. Stan
Người cô đơn chỉ là cái bóng của một con người. Người không được yêu thì dù ở giữa mọi người vẫn thấy cô đơn.|G. Gian
Tình yêu chính là lòng tốt, là ánh sáng nột tâm soi rọi con người và ban cho con người nguồn ấm áp vô tận.|E. Tenlơman
Hạnh phúc lớn nhất ở đời là có thể tin chắc rằng ta được yêu thương - yêu vì chính bản thân ta, hay đúng hơn, yêu bất kể bản thân ta.|Victor Hugo
Tình bạn giống như được no bụng với món thịt bò quay; tình yêu giống như được rượu sâm panh làm phấn chấn.|Samuel Johnson
Tình yêu là ước vọng của con người đã làm tươi đẹp thảo nguyên thế giới của chúng ta.|A. Hinlơ
Tình yêu nào muốn chỉ là tình yêu tinh thần thì sẽ trở nên mờ nhạt. Còn tình yêu nào không có cơ sở tinh thần thì chỉ là điều tầm thường.|H. Senkiêvich
Bạn sẽ giỏi hơn khi giao thiệp với những người giỏi hơn bạn.|Warren Buffett
Quá nhiều người đang dùng số tiền mình kiếm được để mua những thứ họ không thích và gây ấn tượng với những người họ chẳng ưa.|Will Rogers
Một người thông minh nên đặt tiền ở trong đầu, chứ không phải trong tim.|Jonathan Swift
Hãy coi mỗi ngày là một tài khoản ngân hàng, và thời gian chính là tiền tệ. Chẳng ai giàu và cũng chẳng ai nghèo. Tất cả chúng ta đều có 24 giờ.|Christopher Rice
Cách bạn đối phó với thất bại sẽ quyết định cách bạn gặt hái thành công.|David Feherty
Tiết kiệm là đức tính bao gồm toàn bộ các ưu điểm khác.|Cicero
Kiến thức là khoản đầu tư sinh lời lớn nhất.|Benjamin Franklin
Tôi sẽ nói cho anh bí mật làm giàu tại Wall Street. Hãy tham lam khi người khác sợ hãi. Và hãy sợ hãi khi người khác tham lam.|Warren Buffett
Thu nhập hàng năm là 20 bảng, chi phí là 19, bạn sẽ cảm thấy hạnh phúc. Còn nếu thu nhập hàng năm 20 bảng, chi phí là 20,6 bảng, bạn sẽ thấy đau khổ.|Charles Dickens
Khi chúng ta làm điều mình thực sự yêu thích, tiền bạc sẽ tự tìm đến, các cánh cửa sẽ mở ra. Chúng ta cảm thấy mình hữu ích và công việc như một trò chơi vậy.|Julia Cameron
Tôi không bao giờ cố kiếm tiền trên thị trường chứng khoán. Tôi mua cổ phiếu với giả thiết họ có thể đóng cửa thị trường vào ngày hôm sau và 10 năm nữa mới mở lại.|Warren Buffett
Đừng bao giờ tiêu tiền trước khi bạn có chúng.|Thomas Jefferson
Rất nhiều người không quan tâm đến tiền của mình cho đến khi gần khánh kiệt. Họ cũng làm như vậy với thời gian.|Johann Wolfgang von Goethe
Giáo dục trong nhà trường sẽ giúp bạn kiếm sống, còn tự học sẽ mang đến cho bạn cả gia tài.|Jim Rohn
Tiền bạc chỉ là một công cụ. Nó sẽ đưa bạn đi khắp mọi nơi bạn muốn, nhưng bạn phải là người lái xe.|Ayn Rand
